node,STUSPS,well_depth (m),NaN values,well_pressure [bar]
fips46083,SD,37.69614,,3.697991334
fips46085,SD,222.55480000000003,,21.832625880000005
fips46087,SD,50.5968,,4.96354608
fips46089,SD,28.68506666666667,,2.8140050400000005
fips46091,SD,58.72480000000001,,5.760902880000001
fips46093,SD,175.4401090909091,,17.21067470181818
fips46095,SD,64.8069973623938,Filled with state average,6.357566441250833
fips46097,SD,60.96,,5.980176
fips46099,SD,35.13016645161291,,3.446269328903227
fips46101,SD,13.326978947368422,,1.3073766347368423
fips46102,SD,85.34400000000001,,8.372246400000002
fips46103,SD,90.92925405405406,,8.920159822702702
fips46105,SD,93.472,,9.169603200000001
fips46107,SD,15.832666666666668,,1.5531846000000002
fips46109,SD,31.660289361702127,,3.1058743863829785
fips46111,SD,26.2128,,2.5714756800000007
fips46115,SD,27.155613559322035,,2.663965690169492
fips46117,SD,176.35728,,17.300649168000003
fips46119,SD,18.07132695652174,,1.7727971744347828
fips46121,SD,71.93140183486238,,7.05647052
fips46123,SD,47.7774,,4.68696294
fips46125,SD,26.170942672811062,,2.5673694762027655
fips46127,SD,37.65784377682403,,3.694234474506438
fips46129,SD,21.01153548387097,,2.0612316309677423
fips46135,SD,42.972158375634514,,4.215568736649746
fips46137,SD,24.384,,2.3920704
fips47001,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47003,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47005,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47007,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47009,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47011,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47013,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47015,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47017,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47019,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47021,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47023,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47025,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47027,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47029,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47031,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47033,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47035,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47037,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47039,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47041,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47043,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47045,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47047,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47049,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47051,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47053,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47055,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47057,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47059,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47061,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47063,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47065,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47067,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47069,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47071,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47073,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47075,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47077,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47079,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47081,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47083,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47085,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47087,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47089,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47091,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47093,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47095,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47097,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47099,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47101,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47103,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47105,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47107,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47109,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47111,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47113,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47115,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47117,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47119,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47121,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47123,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47125,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47127,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47129,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47131,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47133,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47135,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47137,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47139,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47141,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47143,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47145,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47147,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47149,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47151,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47153,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47155,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47157,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47159,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47161,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47163,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47165,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47167,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47169,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47171,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47173,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47175,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47177,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47179,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47181,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47183,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47185,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47187,TN,75.81329809764581,Filled with US average,7.437284543379055
fips47189,TN,75.81329809764581,Filled with US average,7.437284543379055
fips48001,TX,1103.4222455172414,,108.2457222852414
fips48003,TX,68.16819574468086,,6.687300002553192
fips48005,TX,489.2670620689655,,47.99709878896552
fips48007,TX,48.145700000000005,,4.723093170000001
fips48009,TX,32.0294,,3.1420841400000006
fips48011,TX,44.933360479041916,,4.407962662994012
fips48013,TX,245.2878,,24.062733180000002
fips48015,TX,116.82632307692309,,11.460662293846157
fips48017,TX,55.70246504347826,,5.464411820765219
fips48019,TX,196.1170285714286,,19.239080502857146
fips48021,TX,308.3511361702128,,30.249246458297876
fips48023,TX,12.207472081218276,,1.197553011167513
fips48025,TX,125.52218181818183,,12.313726036363638
fips48027,TX,153.971244,,15.104579036400002
fips48029,TX,121.11765882352941,,11.881642330588235
fips48031,TX,82.58702372881356,,8.101787027796611
fips48033,TX,52.66831111111111,,5.16676132
fips48035,TX,245.91905684210528,,24.124659476210528
fips48037,TX,52.13989379310345,,5.114923581103448
fips48039,TX,91.38666,,8.965031346000002
fips48041,TX,46.229239024390246,,4.535088348292684
fips48043,TX,137.1308170212766,,13.452533149787238
fips48045,TX,19.06911731448763,,1.8706804085512367
fips48047,TX,225.55200000000002,,22.1266512
fips48049,TX,53.25043157894737,,5.223867337894737
fips48051,TX,41.5506740608229,,4.076121125366726
fips48053,TX,82.94434576271186,,8.136840319322033
fips48055,TX,79.36653333333334,,7.785856920000001
fips48057,TX,65.28816,,6.404768496000001
fips48059,TX,27.90064144144144,,2.7370529254054055
fips48061,TX,22.524,,2.2096044000000004
fips48063,TX,952.0428000000002,,93.39539868000003
fips48065,TX,176.03705928853753,,17.269235516205534
fips48067,TX,884.8344,,86.80225464
fips48069,TX,104.38682099596232,,10.240347139703905
fips48071,TX,61.58865,,6.041846565000001
fips48073,TX,574.2613011494252,,56.33503364275862
fips48075,TX,46.66294314381271,,4.577634722408027
fips48077,TX,24.830442352941176,,2.4358663948235297
fips48079,TX,58.47324017467249,,5.736224861135372
fips48081,TX,533.5675027027027,,52.34297201513513
fips48083,TX,11.023600000000002,,1.0814151600000004
fips48085,TX,484.27969870129874,,47.50783844259741
fips48087,TX,27.17690690826727,,2.6660545677010195
fips48089,TX,107.34642711864409,,10.530684500338985
fips48091,TX,158.29935483870966,,15.529166709677419
fips48093,TX,43.00628835616438,,4.218916887739726
fips48095,TX,46.77193170731707,,4.588326500487805
fips48097,TX,458.2713267326733,,44.956417152475254
fips48099,TX,207.1743529411765,,20.323804023529416
fips48101,TX,43.6499,,4.28205519
fips48103,TX,38.584261682242996,,3.785116071028038
fips48105,TX,72.2376,,7.086508560000001
fips48107,TX,73.941673657289,,7.253678185780052
fips48109,TX,327.44657025171625,,32.12250854169337
fips48111,TX,131.688205,,12.918612910500002
fips48113,TX,294.19484536082473,,28.86051432989691
fips48115,TX,44.5084113507378,,4.366275153507379
fips48117,TX,95.53034391891893,,9.371526738445947
fips48119,TX,887.3381142857144,,87.04786901142859
fips48121,TX,232.31963216080402,,22.790555914974874
fips48123,TX,121.0333090909091,,11.873367621818183
fips48125,TX,27.299096216216217,,2.678041338810811
fips48127,TX,313.88304,,30.791926224
fips48129,TX,54.709027848101265,,5.366955631898734
fips48131,TX,148.9456,,14.611563360000002
fips48133,TX,35.35149641760492,,3.4679817985670427
fips48135,TX,36.3275536977492,,3.563733017749197
fips48137,TX,296.29842461538465,,29.066875454769235
fips48139,TX,292.1916392156863,,28.663999807058826
fips48141,TX,82.58654590802806,,8.101740153577554
fips48143,TX,101.80782819956617,,9.987347946377442
fips48145,TX,92.67008571428572,,9.09093540857143
fips48147,TX,165.13436470588235,,16.199681177647058
fips48149,TX,128.69817142857144,,12.62529061714286
fips48151,TX,18.62364285714286,,1.8269793642857146
fips48153,TX,91.37472522686026,,8.963860544754993
fips48155,TX,33.04098260869565,,3.2413203939130435
fips48157,TX,92.07479008264463,,9.032536907107438
fips48159,TX,957.380385882353,,93.91901585505884
fips48161,TX,593.0623913043478,,58.17942058695652
fips48163,TX,326.17954285714285,,31.998213154285715
fips48165,TX,58.24305036390102,,5.713643240698691
fips48167,TX,117.84036923076923,,11.560140221538463
fips48169,TX,34.77873103448276,,3.4117935144827594
fips48171,TX,71.49499636363636,,7.0136591432727275
fips48173,TX,74.34567184661958,,7.293310408153382
fips48175,TX,116.86032,,11.463997392000001
fips48177,TX,155.194,,15.2245314
fips48179,TX,121.38058421052631,,11.907435311052632
fips48181,TX,199.49844943820227,,19.570797889887647
fips48183,TX,362.94508235294114,,35.60491257882353
fips48185,TX,448.13582857142865,,43.96212478285715
fips48187,TX,79.53375,,7.802260875000001
fips48189,TX,72.27439933388843,,7.090118574654455
fips48191,TX,27.716882376237624,,2.719026161108911
fips48193,TX,374.2551683168317,,36.71443201188119
fips48195,TX,150.30252931034485,,14.74467812534483
fips48197,TX,40.77642680412371,,4.000167469484536
fips48199,TX,39.36492,,3.8616986520000003
fips48201,TX,91.38023529411764,,8.964401082352941
fips48203,TX,735.818335483871,,72.18377871096776
fips48205,TX,158.53122959349594,,15.551913623121953
fips48207,TX,39.7106775,,3.8956174627500006
fips48209,TX,95.8565881422925,,9.403531296758894
fips48211,TX,55.489463197026026,,5.443516339628253
fips48213,TX,467.08790824949705,,45.82132379927567
fips48215,TX,49.718049122807024,,4.877340618947369
fips48217,TX,400.2868626506024,,39.2681412260241
fips48219,TX,53.203908487084874,,5.219303422583026
fips48221,TX,164.88392112676058,,16.175112662535216
fips48223,TX,83.58909090909091,,8.20008981818182
fips48225,TX,1181.792114917127,,115.93380647337017
fips48227,TX,33.19465123966942,,3.2563952866115704
fips48229,TX,97.1598863084922,,9.531384846863086
fips48231,TX,813.9627555555555,,79.84974632000001
fips48233,TX,132.91335905882354,,13.038800523670592
fips48235,TX,33.130957894736845,,3.250146969473685
fips48237,TX,113.22517894736843,,11.107390054736843
fips48239,TX,124.77029189189189,,12.239965634594595
fips48241,TX,276.75840000000005,,27.149999040000008
fips48243,TX,238.63709677419354,,23.41029919354839
fips48245,TX,43.83677142857143,,4.300387277142858
fips48247,TX,109.72800000000001,,10.764316800000003
fips48249,TX,241.7064,,23.71139784
fips48251,TX,180.74867462686566,,17.731444980895525
fips48253,TX,29.318546002317497,,2.8761493628273462
fips48255,TX,216.23382857142857,,21.212538582857146
fips48257,TX,510.48496666666665,,50.078575230000006
fips48259,TX,107.752896,,10.5705590976
fips48261,TX,297.18,,29.153358000000004
fips48263,TX,22.020106666666667,,2.1601724640000004
fips48265,TX,190.13863917525774,,18.652600503092785
fips48267,TX,466.26551856287426,,45.740647371017964
fips48269,TX,50.067882352941176,,4.91165925882353
fips48271,TX,266.09040000000005,,26.10346824000001
fips48273,TX,370.332,,36.3295692
fips48275,TX,28.30639288097887,,2.7768571416240273
fips48277,TX,254.1229894736842,,24.92946526736842
fips48279,TX,66.67286079380445,,6.540607643872217
fips48281,TX,70.21990985915494,,6.8885731571831
fips48283,TX,674.5224000000001,,66.17064744000001
fips48285,TX,157.48,,15.448787999999999
fips48287,TX,581.8800165517241,,57.082429623724146
fips48289,TX,38.86275073891626,,3.8124358474876856
fips48291,TX,65.57554285714286,,6.432960754285716
fips48293,TX,190.26002171945703,,18.664508130678737
fips48295,TX,97.9530947368421,,9.60919859368421
fips48297,TX,179.83200000000002,,17.641519200000005
fips48299,TX,38.7905625,,3.8053541812500007
fips48301,TX,471.7778482758621,,46.28140691586207
fips48303,TX,51.33790549961271,,5.036248529512007
fips48305,TX,33.03040780487805,,3.2402830056585374
fips48307,TX,143.2288396039604,,14.050749165148517
fips48309,TX,231.25339094736844,,22.685957651936846
fips48311,TX,628.1928,,61.62571368000001
fips48313,TX,74.475975,,7.3060931475
fips48315,TX,762.8525565217392,,74.83583579478261
fips48317,TX,37.74802118126273,,3.7030808778818742
fips48319,TX,73.54711111111112,,7.214971600000002
fips48321,TX,80.99163529411764,,7.945279422352941
fips48323,TX,60.96,,5.980176
fips48325,TX,71.32536170212767,,6.997017982978725
fips48327,TX,455.69632,,44.703808992
fips48329,TX,44.59729447236181,,4.374994587738694
fips48331,TX,48.86287152317881,,4.793447696423842
fips48333,TX,214.49646857142858,,21.042103566857143
fips48335,TX,116.47157827476038,,11.425861828753993
fips48337,TX,80.48022564102564,,7.895110135384616
fips48339,TX,78.4701504,,7.697921754239999
fips48341,TX,162.86420243930635,,15.976978259295954
fips48343,TX,792.3303709090909,,77.72760938618183
fips48345,TX,35.323462500000005,,3.4652316712500006
fips48347,TX,327.7689357400722,,32.154132596101086
fips48349,TX,543.1971428571428,,53.28763971428572
fips48351,TX,697.6364,,68.43813084
fips48353,TX,74.0582636550308,,7.265115664558522
fips48355,TX,38.125757746478875,,3.740136834929578
fips48357,TX,159.06595121951221,,15.60436981463415
fips48359,TX,26.4237216,,2.59216708896
fips48361,TX,38.5916129032258,,3.7858372258064517
fips48363,TX,61.86731162790698,,6.069183270697676
fips48365,TX,72.98855652173913,,7.160177394782609
fips48367,TX,194.8900298507463,,19.118711928358213
fips48369,TX,117.58643608087091,,11.535229379533437
fips48371,TX,273.86558920754715,,26.866214301260378
fips48373,TX,155.81376,,15.285329856
fips48375,TX,71.99670967741936,,7.06287721935484
fips48377,TX,362.4619076923077,,35.55751314461539
fips48379,TX,387.4172756756757,,38.00563474378379
fips48381,TX,64.2769675238795,,6.3055705140925795
fips48383,TX,93.13528953068592,,9.13657190296029
fips48385,TX,46.7868,,4.58978508
fips48387,TX,222.59213493975903,,21.836288437590362
fips48389,TX,345.46005263157895,,33.8896311631579
fips48391,TX,78.43520000000001,,7.694493120000001
fips48393,TX,113.57485490196078,,11.141693265882354
fips48395,TX,32.34662026431718,,3.1732034479295157
fips48397,TX,149.90859130434782,,14.706032806956522
fips48399,TX,18.113695412844038,,1.7769535200000002
fips48401,TX,198.67125544554457,,19.489650159207923
fips48403,TX,767.5641551020409,,75.29804361551022
fips48405,TX,938.1928727272729,,92.03672081454548
fips48407,TX,86.48700000000001,,8.484374700000002
fips48409,TX,55.21452,,5.416544412
fips48411,TX,116.27115164835166,,11.4061999767033
fips48413,TX,60.71640481927711,,5.956279312771086
fips48415,TX,68.28633033707865,,6.698889006067416
fips48417,TX,245.78982352941173,,24.111981688235293
fips48419,TX,60.94450169491526,,5.978655616271188
fips48421,TX,137.85328217054266,,13.523406980930234
fips48423,TX,62.94146275862069,,6.1745574966206895
fips48425,TX,202.50770232558142,,19.866005598139537
fips48427,TX,84.64731428571429,,8.303901531428572
fips48429,TX,44.061269565217394,,4.322410544347827
fips48431,TX,33.14068508287293,,3.2511012066298344
fips48433,TX,58.40109767441861,,5.729147681860465
fips48435,TX,32.66974736842105,,3.204902216842105
fips48437,TX,41.88972181069959,,4.10938170962963
fips48439,TX,128.3532100358423,,12.59144990451613
fips48441,TX,14.485257142857144,,1.4210037257142858
fips48443,TX,937.0295414634147,,91.922598017561
fips48445,TX,46.226478420694356,,4.534817533070116
fips48447,TX,250.62603333333334,,24.586413870000005
fips48449,TX,673.9277411764706,,66.11231140941177
fips48451,TX,37.688703614457836,,3.697261824578314
fips48453,TX,134.3637546961326,,13.181084335690608
fips48455,TX,51.305460000000004,,5.033065626000001
fips48457,TX,475.7397913043478,,46.67007352695653
fips48459,TX,679.187603305785,,66.62830388429752
fips48461,TX,274.6083585062241,,26.939079969460586
fips48463,TX,113.10337777777778,,11.09544136
fips48465,TX,1258.6881652173913,,123.47730900782611
fips48467,TX,328.8363135678392,,32.25884236100503
fips48469,TX,88.83226666666667,,8.714445360000001
fips48471,TX,76.37417142857143,,7.492306217142858
fips48473,TX,200.3552,,19.65484512
fips48475,TX,83.4612027972028,,8.187543994405596
fips48477,TX,132.00017142857143,,12.94921681714286
fips48479,TX,240.0517714285714,,23.549078777142856
fips48481,TX,109.20017560975609,,10.712537227317073
fips48483,TX,38.671130097087385,,3.793637862524273
fips48485,TX,9.906000000000002,,0.9717786000000004
fips48487,TX,14.07481518987342,,1.3807393701265827
fips48489,TX,198.7830883701789,Filled with state average,19.50062096911455
fips48491,TX,171.91799673024525,,16.86515547923706
fips48493,TX,236.39227826086955,,23.190082497391302
fips48495,TX,78.76100111731843,,7.726454209608938
fips48497,TX,137.5631848101266,,13.49494842987342
fips48499,TX,745.5809893548388,,73.1414950557097
fips48501,TX,57.53370212765957,,5.644056178723404
fips48503,TX,76.55495696202533,,7.510041277974685
fips48505,TX,198.7830883701789,Filled with state average,19.50062096911455
fips48507,TX,187.83808000000002,,18.426915648000005
fips49001,UT,121.92,Filled with state average,11.960352
fips49003,UT,121.92,Filled with state average,11.960352
fips49005,UT,121.92,Filled with state average,11.960352
fips49007,UT,121.92,Filled with state average,11.960352
fips49009,UT,121.92,Filled with state average,11.960352
fips49011,UT,121.92,Filled with state average,11.960352
fips49013,UT,121.92,Filled with state average,11.960352
fips49015,UT,121.92,Filled with state average,11.960352
fips49017,UT,121.92,Filled with state average,11.960352
fips49019,UT,121.92,Filled with state average,11.960352
fips49021,UT,121.92,Filled with state average,11.960352
fips49023,UT,121.92,Filled with state average,11.960352
fips49025,UT,121.92,Filled with state average,11.960352
fips49027,UT,121.92,,11.960352
fips49029,UT,121.92,Filled with state average,11.960352
fips49031,UT,121.92,Filled with state average,11.960352
fips49033,UT,121.92,Filled with state average,11.960352
fips49035,UT,121.92,Filled with state average,11.960352
fips49037,UT,121.92,Filled with state average,11.960352
fips49039,UT,121.92,Filled with state average,11.960352
fips49041,UT,121.92,Filled with state average,11.960352
fips49043,UT,121.92,Filled with state average,11.960352
fips49045,UT,121.92,Filled with state average,11.960352
fips49047,UT,121.92,Filled with state average,11.960352
fips49049,UT,121.92,Filled with state average,11.960352
fips49051,UT,121.92,Filled with state average,11.960352
fips49053,UT,121.92,Filled with state average,11.960352
fips49055,UT,121.92,Filled with state average,11.960352
fips49057,UT,121.92,Filled with state average,11.960352
fips50001,VT,84.71262857142858,,8.310308862857145
fips50003,VT,81.34184347826087,,7.979634845217393
fips50005,VT,46.08576,,4.521013056
fips50007,VT,62.9412,,6.174531720000001
fips50009,VT,85.96161018961,Filled with state average,8.43283395960074
fips50011,VT,108.18055384615384,,10.612512332307693
fips50013,VT,73.152,,7.176211200000001
fips50015,VT,87.02040000000001,,8.536701240000001
fips50017,VT,89.944575,,8.823562807500002
fips50019,VT,119.0897142857143,,11.682700971428574
fips50021,VT,111.96153442622952,,10.983426527213117
fips50023,VT,64.61034285714285,,6.338274634285714
fips50025,VT,96.9518,,9.510971580000001
fips50027,VT,91.50858000000001,,8.976991698
fips51001,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51003,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51005,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51007,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51009,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51011,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51013,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51015,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51017,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51019,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51021,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51023,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51025,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51027,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51029,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51031,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51033,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51035,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51036,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51037,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51041,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51043,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51045,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51047,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51049,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51051,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51053,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51057,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51059,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51061,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51063,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51065,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51067,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51069,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51071,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51073,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51075,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51077,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51079,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51081,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51083,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51085,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51087,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51089,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51091,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51093,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51095,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51097,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51099,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51101,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51103,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51105,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51107,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51109,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51111,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51113,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51115,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51117,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51119,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51121,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51125,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51127,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51131,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51133,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51135,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51137,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51139,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51141,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51143,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51145,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51147,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51149,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51153,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51155,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51157,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51159,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51161,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51163,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51165,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51167,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51169,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51171,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51173,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51175,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51177,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51179,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51181,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51183,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51185,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51187,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51191,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51193,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51195,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51197,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51199,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51510,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51520,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51530,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51540,VA,75.81329809764581,Filled with US average,7.437284543379055
fips51550,VA,75.81329809764581,Filled with US average,7.437284543379055
